# =*= AGENT TRAINING =*=
#
# = TRAINING PARAMETERS =
#  * Agent type: reactive
#  * Dataset used: matterport
#  * Training length: 10000 episodes
#  * Date / hour: 2021-08-23_11:31:32
# = ADDITIONAL PARAMETERS =
#  * reward_method: contour
#
# = EPISODE TRAINING RESULTS

episode,time_taken,actions_taken,goal_distance,successful,average_reward
5777,6.386049032211304,35,5.845515,False,-2.4764214285655557
5778,0.9088189601898193,5,19.42474,False,0.9350483360432975
5779,0.3642439842224121,2,13.117728,False,-49.814800128272054
5780,0.18111705780029297,1,5.192906,False,-100.0
5781,5.137348175048828,28,6.9261355,False,-2.155237466978567
5782,0.729578971862793,4,11.76415,False,-25.586772325182054
5783,1.4600858688354492,8,4.669688,False,-12.073173634490372
5784,1.9743032455444336,11,4.5714555,False,-9.288675125779198
5785,0.17312908172607422,1,6.4165955,False,-100.0
5786,1.0364024639129639,6,15.228856,False,-16.833254861856542
5787,0.3498806953430176,2,9.610909,False,-50.58993891323165
5788,0.3610038757324219,2,7.5201297,False,-50.028643056672436
5789,0.7283401489257812,4,13.838968,False,-24.94540188666616
5790,4.200470685958862,23,9.421485,False,-3.5775716755655904
5791,2.5567238330841064,14,4.3697486,False,-7.10525068838615
5792,1.4535372257232666,8,6.96093,False,-12.352391268602018
5793,0.1813356876373291,1,5.793887,False,-100.0
5794,0.9075906276702881,5,15.852602,False,-0.07236862182617188
5795,3.287994384765625,18,13.936226,False,-5.503041390542778
5796,0.5407693386077881,3,6.782337,False,-34.414300278093116
5797,0.5416133403778076,3,8.208904,False,-33.447095148791895
5798,0.18184638023376465,1,19.789547,False,-100.0
5799,0.541358232498169,3,12.13596,False,-33.72489863347301
5800,0.9072530269622803,5,20.877182,False,-0.26425200865125476
5801,0.9029958248138428,5,5.8413973,False,-19.333999333999333
5802,1.6583425998687744,9,11.436058,False,-11.10846006095197
5803,1.2849946022033691,7,9.623214,False,-14.375827919005866
5804,1.2932040691375732,7,3.8257437,False,-13.784396263057292
5805,2.403613567352295,13,13.495764,False,-7.535700688149516
5806,1.6447319984436035,9,4.1574397,False,-10.626326225978792
5807,2.741161584854126,15,6.3091764,False,-6.7296221900596285
5808,1.4529778957366943,8,6.7787466,False,-12.04132588617528
5809,0.18386602401733398,1,3.942536,False,-100.0
5810,0.5452167987823486,3,7.175767,False,-33.391650139062364
5811,1.4655065536499023,8,6.7621355,False,-12.835010101843071
5812,0.910536527633667,5,13.638083,False,-2.6420925610532096
5813,1.640310287475586,9,16.79543,False,-10.97410673862294
5814,2.017110586166382,11,8.896051,False,-8.507777629087213
5815,3.693950653076172,20,5.359258,False,-3.9025417850132755
5816,0.18170857429504395,1,19.566355,False,-100.0
5817,0.547863245010376,3,15.350086,False,-33.22723028605381
5818,0.36379408836364746,2,12.781882,False,-49.77968068026411
5819,2.3937032222747803,13,18.25706,False,-6.119525898365556
5820,0.18395423889160156,1,3.0025442,False,-100.0
5821,0.9166505336761475,5,13.173608,False,-0.5193311459424705
5822,0.18441367149353027,1,9.763068,False,-100.0
5823,2.9458889961242676,16,22.124447,False,-5.40903634551516
5824,2.2093780040740967,12,14.750826,False,-8.049532456269075
5825,0.36818361282348633,2,3.3982897,False,-48.93372894132065
5826,0.911175012588501,5,7.0139976,False,0.09381083046037589
5827,0.7300631999969482,4,9.513675,False,-25.051232783782833
5828,2.395087957382202,13,3.99653,False,-7.530216781524853
5829,0.9106025695800781,5,20.98232,False,-20.12252315268439
5830,0.9129621982574463,5,13.381571,False,0.5169798678179802
5831,8.114499568939209,44,3.873452,False,-2.2008481775226074
5832,0.8994345664978027,5,8.42106,False,1.0899695966152563
5833,2.1621315479278564,12,6.7994037,False,-8.147509205267085
5834,0.9083459377288818,5,3.547518,False,-0.4451754084794615
5835,2.753546714782715,15,15.974183,False,-5.725431229824183
5836,1.090284824371338,6,4.7429814,False,-16.52435009642161
5837,6.609710693359375,36,17.391975,False,-2.4125505279545743
5838,0.542341947555542,3,6.9100575,False,-32.752773275467966
5839,1.0956974029541016,6,10.330852,False,-16.279723668375173
5840,0.7293961048126221,4,5.8442693,False,-24.666627666603397
5841,4.403721570968628,24,8.93221,False,-3.5926149795642925
5842,8.646740198135376,47,2.8519983,False,-2.098063166031475
5843,1.2748262882232666,7,17.966152,False,-14.657431684113622
5844,4.58686900138855,25,9.237945,False,-3.6841107622979283
5845,3.301314353942871,18,4.2536106,False,-4.691945084663934
5846,3.6529860496520996,20,4.5833917,False,-4.738821618909075
5847,0.9124350547790527,5,13.702847,False,0.259973052808698
5848,2.5521798133850098,14,10.772543,False,-6.652091435566281
5849,0.9049394130706787,5,3.69113,False,-19.967058303458032
5850,0.5421159267425537,3,11.239292,False,-32.98139000991973
5851,9.375109910964966,51,12.676964,False,-1.6242515079178914
5852,0.9030492305755615,5,22.176315,False,-0.3930009116381825
5853,1.8217322826385498,10,10.367384,False,-8.99165051916965
5854,0.9028217792510986,5,3.4100723,False,-20.04648694297989
5855,0.18389582633972168,1,4.9651895,False,-100.0
5856,2.177788734436035,12,15.753245,False,-8.652765394762136
5857,1.4702625274658203,8,3.216359,False,-12.480169138328616
5858,1.6437263488769531,9,13.498053,False,-10.998897287420366
5859,2.3798530101776123,13,8.046858,False,-7.7401844581624415
5860,0.908862829208374,5,11.99715,False,-19.909256157894074
5861,0.18214941024780273,1,9.4731245,False,-100.0
5862,0.9124529361724854,5,2.1308255,False,-20.566364521040857
5863,1.087723970413208,6,3.7208366,False,-15.435089664519515
5864,0.5432941913604736,3,12.249569,False,-32.77406279213168
5865,0.18271851539611816,1,15.948572,False,-100.0
5866,2.0028491020202637,11,6.8440127,False,-8.63427168023107
5867,0.9063339233398438,5,7.6277046,False,-19.76952135254234
5868,1.4517130851745605,8,13.005116,False,-11.481143625616085
5869,2.559506416320801,14,8.44515,False,-7.074203856354641
5870,0.7218155860900879,4,14.264729,False,-24.695994575059004
5871,0.18236660957336426,1,14.162905,False,-100.0
5872,0.7271082401275635,4,22.952427,False,-25.994685530787102
5873,0.9112825393676758,5,8.530897,False,-0.06429981614583369
5874,0.9065203666687012,5,9.088376,False,-20.02328908504841
5875,0.905066728591919,5,4.1943493,False,-20.44866498056465
5876,1.0974953174591064,6,10.035172,False,-16.789100312463553
5877,1.4699804782867432,8,6.8845553,False,-12.624885527903638
5878,2.57218861579895,14,9.452807,False,-6.109772544573255
5879,0.732227087020874,4,17.896185,False,-25.036613304317193
5880,0.5466570854187012,3,8.799758,False,-33.13460323474046
5881,9.765901565551758,53,1.2696509,False,-1.5695047743832349
5882,0.9142415523529053,5,8.867508,False,-0.9587611974606972
5883,0.9152200222015381,5,8.826885,False,-19.793468475341797
5884,0.9130802154541016,5,17.067259,False,0.0
5885,1.4706716537475586,8,6.9441524,False,-12.401805201021512
5886,1.6469929218292236,9,4.106675,False,-10.377755988651423
5887,0.9161007404327393,5,17.246058,False,-0.11038441372078296
5888,1.7963452339172363,10,8.264264,False,-10.17204401043892
5889,1.4560890197753906,8,5.497905,False,-12.470655822745282
5890,0.1827716827392578,1,15.676408,False,-100.0
5891,0.1835176944732666,1,13.931415,False,-100.0
5892,3.8282968997955322,21,3.9454744,False,-4.642960764838459
5893,1.0961134433746338,6,7.0513015,False,-16.63041744602491
5894,0.9087090492248535,5,3.1060903,False,-19.95073053798495
5895,0.9183399677276611,5,13.329639,False,1.3949015241761629
5896,7.36539363861084,40,2.4713101,False,-1.438013420912934
5897,5.1514177322387695,28,12.569696,False,-3.431462999036141
5898,2.389335870742798,13,5.3538647,False,-7.2631039559904815
5899,4.763857126235962,26,16.763985,False,-2.8541461647993427
5900,1.4547603130340576,8,5.0285068,False,-12.774028217783714
5901,0.543565034866333,3,23.59177,False,-32.596670852896615
5902,0.5402729511260986,3,17.297983,False,-34.09546496263727
5903,1.2725186347961426,7,5.706423,False,-13.688829900024045
5904,1.0917272567749023,6,15.275527,False,-16.896999077048363
5905,0.1819760799407959,1,9.943445,False,-100.0
5906,4.02705192565918,22,17.253916,False,-4.444687021220744
5907,1.0921823978424072,6,14.65944,False,-16.936251726740533
5908,0.18189239501953125,1,2.456194,False,-100.0
5909,2.186917781829834,12,7.9655786,False,-8.385792270057044
5910,2.0109312534332275,11,9.068755,False,-8.425538759113367
5911,1.8245770931243896,10,4.418715,False,-10.295009135715343
5912,1.093134880065918,6,8.347935,False,-17.139711868676866
5913,0.9067213535308838,5,17.092405,False,1.5621633268692108
5914,0.9078238010406494,5,6.910476,False,-2.514291565464893
5915,0.9062135219573975,5,3.276938,False,-1.3410346058218678
5916,0.5433440208435059,3,5.876304,False,-33.57259093030529
5917,2.004492998123169,11,21.034594,False,-8.631003705957527
5918,0.9048960208892822,5,10.828747,False,-19.921510144813784
5919,0.36363720893859863,2,4.308858,False,-50.101304805899986
5920,0.908881664276123,5,2.8981557,False,0.4015767255514916
5921,0.9040067195892334,5,17.33442,False,-0.5727322423798114
5922,1.82708740234375,10,2.1552129,False,-9.232486269102095
5923,0.9065439701080322,5,3.543115,False,-0.7208356488031967
5924,2.1951236724853516,12,8.970634,False,-8.136371848330032
5925,0.616729736328125,3,6.876441,False,-33.333333333333336
5926,0.20554804801940918,1,22.115496,False,-100.0
5927,1.2380175590515137,6,10.980328,False,-16.46782263770633
5928,0.20193004608154297,1,16.504234,False,-100.0
5929,1.4310040473937988,7,6.9641094,False,-14.579738596252993
5930,2.2842965126037598,11,9.26289,False,-8.465892699473555
5931,0.8342752456665039,4,2.7084358,False,-22.923977646846865
5932,0.2030336856842041,1,8.434912,False,-100.0
5933,0.40679168701171875,2,14.136384,False,-50.53518055812823
5934,2.123361587524414,10,2.5511951,False,-10.064937372491888
5935,2.478459119796753,12,13.031634,False,-8.077039820884536
5936,0.20051789283752441,1,16.748608,False,-100.0
5937,4.346297979354858,21,2.4140785,False,-4.897873149312299
5938,1.0821223258972168,5,3.3830087,False,-19.888707110502708
5939,1.213453769683838,6,7.4012547,False,-16.4661391916578
5940,1.0474519729614258,5,9.010953,False,-0.6242706765098888
5941,2.464372396469116,12,5.7235303,False,-7.6664145121075675
5942,0.4232017993927002,2,9.259091,False,-49.78226066422673
5943,4.186704158782959,20,12.351925,False,-3.644738708539131
5944,1.4995205402374268,7,13.420984,False,-13.006512376809601
5945,5.353586196899414,26,7.855248,False,-2.8011544061004687
5946,0.8320581912994385,4,15.430422,False,-25.26543504804375
5947,0.41298794746398926,2,3.2994967,False,-50.275294392941454
5948,0.41111016273498535,2,6.8537645,False,-49.84400836115184
5949,5.472972869873047,26,3.5585487,False,-3.8926338305424126
5950,3.4300880432128906,16,9.732394,False,-5.377994129575295
5951,1.8480825424194336,9,5.860244,False,-10.773572829726216
5952,3.794779062271118,18,3.7531137,False,-5.501520144108779
5953,7.1388819217681885,34,4.827118,False,-2.441479830398194
5954,2.249619722366333,11,18.9309,False,-9.303563178732041
5955,0.6231632232666016,3,7.122443,False,-33.23890429262615
5956,1.0271289348602295,5,7.225797,False,-0.9555941719140606
5957,4.788603782653809,23,6.3429284,False,-4.072601211929094
5958,3.1945767402648926,15,10.371224,False,-6.052527620446822
5959,1.0237576961517334,5,9.215657,False,-20.06453108349758
5960,4.431862115859985,21,21.026726,False,-4.739808807133237
5961,2.360440731048584,11,6.4865203,False,-8.833669510150832
5962,3.40375018119812,16,4.7882032,False,-5.324884224813449
5963,5.210106372833252,25,23.666527,False,-3.5953750108931013
5964,0.6116182804107666,3,6.0439854,False,-35.26528217698567
5965,7.402717590332031,36,3.0137336,False,-2.6167483729695706
5966,1.6393883228302002,8,9.66911,False,-12.053849776889932
5967,0.4028050899505615,2,17.141966,False,-49.430668573748605
5968,1.4260718822479248,7,12.601437,False,-13.754968204945389
5969,0.8096895217895508,4,5.5600524,False,-25.0
5970,2.5453732013702393,12,10.959596,False,-8.278203567965763
5971,0.2005290985107422,1,17.062714,False,-100.0
5972,1.2182893753051758,6,11.184689,False,-16.857097310166356
5973,1.2532668113708496,6,10.800967,False,-16.659148995911703
5974,0.6095619201660156,3,3.0647528,False,-34.3784813183883
5975,1.015385389328003,5,5.81264,False,-0.5373942962568492
5976,8.547306299209595,41,13.052365,False,-1.9541714861009603
5977,1.8327958583831787,9,2.6395857,False,-11.419848068456366
5978,4.1763856410980225,20,2.4261386,False,-4.701435687845571
5979,0.4041452407836914,2,8.612921,False,-49.47240981029737
5980,2.0959036350250244,10,1.9031723,False,-8.527018100134796
5981,2.3320534229278564,11,4.5493617,False,-9.042966312990329
5982,1.2189247608184814,6,17.246021,False,-16.709546290698125
5983,1.4836766719818115,7,6.680191,False,-13.900035563960204
5984,0.6123709678649902,3,12.317284,False,-33.378329126226696
5985,0.8061699867248535,4,3.053408,False,-24.149571064937817
5986,0.8065252304077148,4,8.984237,False,-25.0
5987,0.20046162605285645,1,9.714462,False,-100.0
5988,1.0290007591247559,5,8.043682,False,0.20178222161302414
5989,6.553240776062012,32,2.3399603,False,-2.530589749112556
5990,0.2114086151123047,1,2.6488938,False,-100.0
5991,1.0494914054870605,5,10.055703,False,-1.6829765624633013
5992,0.8541982173919678,4,5.562603,False,-24.755248122496468
5993,1.218338966369629,6,10.5887165,False,-16.852569737467018
5994,0.20192503929138184,1,5.404592,False,-100.0
5995,0.40364599227905273,2,9.877151,False,-50.0
5996,1.0470175743103027,5,17.328676,False,0.4259179154381229
5997,0.20672011375427246,1,7.8254046,False,-100.0
5998,1.4243874549865723,7,13.4296055,False,-14.430564935641042
5999,1.4282174110412598,7,8.302075,False,-14.70703424441032
6000,2.5037736892700195,12,4.4913588,False,-8.398126423601232
6001,0.6059517860412598,3,7.7363734,False,-33.43408486695693
6002,0.4041330814361572,2,3.1947112,False,-50.103169362826016
6003,1.0247466564178467,5,9.292687,False,-1.4418362501059447
6004,2.463707685470581,12,2.6239057,False,-8.398174084448595
6005,1.631474256515503,8,17.312698,False,-12.941061406421522
6006,1.2276501655578613,6,5.4616265,False,-16.598767372614365
6007,1.4154927730560303,7,3.1948166,False,-14.346295289166774
6008,2.6440484523773193,13,9.62166,False,-7.662711510291467
6009,0.8198306560516357,4,6.1677217,False,-27.02152601991434
6010,1.022632122039795,5,6.993735,False,-2.0752867215146322
6011,1.432878017425537,7,13.562484,False,-14.111029591587185
6012,0.8249821662902832,4,4.9848013,False,-24.069424112457227
6013,0.40131688117980957,2,12.920988,False,-49.992374049806614
6014,1.4647831916809082,7,4.4706903,False,-12.873394020629949
6015,1.2421743869781494,6,19.604975,False,-15.67151748897968
6016,1.0047211647033691,5,4.799352,False,0.3789314134141719
6017,1.0405800342559814,5,1.4905177,False,-0.13938753578625623
6018,2.886542797088623,14,10.082141,False,-7.13616951368938
6019,1.4299116134643555,7,7.2187815,False,-12.743195493155207
6020,1.0279159545898438,5,9.606984,False,-0.8926368998806737
6021,1.649559736251831,8,4.3037543,False,-12.408306864020041
6022,0.4057433605194092,2,7.1240115,False,-50.09491159933638
6023,0.40326380729675293,2,3.371041,False,-49.72689968411631
6024,8.766771078109741,43,1.5994195,False,-2.251910494219477
6025,1.0092289447784424,5,2.2234657,False,-0.877155473842582
6026,1.6474127769470215,8,2.8700044,False,-11.857523865846506
6027,5.937418460845947,29,14.217814,False,-3.592914712840113
6028,3.7325384616851807,18,4.9926934,False,-4.912517999814468
6029,5.776839971542358,27,16.773346,False,-3.485464281112612
6030,0.6078557968139648,3,6.7676764,False,-34.86757570527204
6031,3.887568950653076,19,2.9758663,False,-5.069131199106054
6032,1.9064209461212158,9,7.7919645,False,-9.645068784990023
6033,1.8723304271697998,9,1.8316863,False,-10.821148586907064
6034,1.629854440689087,8,6.8329573,False,-11.254399951361803
6035,1.0407063961029053,5,6.875358,False,0.11910466534059197
6036,1.272118091583252,6,6.5231733,False,-16.81937019026122
6037,1.0329108238220215,5,1.3382797,False,0.6720845281184495
6038,1.2416224479675293,6,7.738576,False,-16.58215624315164
6039,1.0503063201904297,5,7.7836137,False,-0.22624794406351895
6040,3.675050735473633,18,2.5845134,False,-5.300864072032031
6041,0.8175280094146729,4,9.3631115,False,-23.81108045578003
6042,0.835944414138794,4,7.3799834,False,-27.014179825974864
6043,1.0559971332550049,5,15.167042,False,-0.05497570590279679
6044,1.730468511581421,8,5.4098725,False,-12.74456708406656
6045,0.814772367477417,4,7.4366026,False,-25.0308476312104
6046,1.0530431270599365,5,13.537625,False,1.1736472441320074
6047,7.076312780380249,34,4.3529506,False,-2.3101048725915403
6048,1.0349230766296387,5,7.912217,False,-20.03973586486916
6049,1.4302687644958496,7,5.101816,False,-13.894764608531384
6050,1.0156192779541016,5,7.716327,False,-0.24455857177794088
6051,3.544395685195923,17,9.369969,False,-5.3958489404874435
6052,8.002307415008545,38,0.6296959,False,-1.9469054061545323
6053,1.0367026329040527,5,10.340275,False,-1.434206899915847
6054,2.685349702835083,13,7.2388024,False,-6.5536196658488315
6055,2.4571292400360107,12,8.396641,False,-8.450704373314208
6056,1.6515610218048096,8,5.3208566,False,-11.835622236286659
6057,2.3310229778289795,11,2.6634684,False,-9.207599604329397
6058,2.1082205772399902,10,8.64892,False,-10.023964042405922
6059,0.811398983001709,4,5.252715,False,-25.0
6060,0.4223923683166504,2,11.928339,False,-48.68633720880193
6061,1.657783031463623,8,12.719032,False,-12.32712106331477
6062,0.6127068996429443,3,2.3083308,False,-33.42720633620556
6063,10.962593078613281,51,11.68536,False,-1.646208890071743
6064,0.8193838596343994,4,5.4501605,False,-25.03707493586036
6065,2.0624396800994873,10,9.835812,False,-10.234240788005405
6066,2.9585487842559814,14,13.5318,False,-6.903515482461728
6067,5.085949659347534,24,5.7356443,False,-3.2698822947269464
6068,0.20102643966674805,1,4.0658135,False,-100.0
6069,0.4034616947174072,2,19.047096,False,-50.13639496462484
6070,7.544657230377197,37,4.082938,False,-2.1110616114847534
6071,1.9212079048156738,9,15.070077,False,-11.04335440400174
6072,3.4675378799438477,17,6.546465,False,-5.657605911400315
6073,0.20409321784973145,1,2.1836464,False,-100.0
6074,1.6261942386627197,8,11.525262,False,-12.525780343870437
6075,3.4659008979797363,17,3.3315158,False,-5.567018991267912
6076,0.8121480941772461,4,10.707953,False,-24.837690368483283
6077,3.566399335861206,17,8.042097,False,-5.489449847333617
6078,1.2198553085327148,6,7.9942293,False,-16.88288573902656
6079,1.7227602005004883,8,6.94202,False,-12.557754060110426
6080,0.6134016513824463,3,8.105144,False,-33.396461168147646
6081,0.40479350090026855,2,0.71700186,False,-49.99980944701484
6082,1.8861939907073975,9,16.768116,False,-10.859722081757987
6083,0.20620512962341309,1,4.392905,False,-100.0
6084,0.6119589805603027,3,3.5522594,False,-33.18365850190461
6085,1.0499773025512695,5,13.641384,False,-0.31790725232388584
6086,0.40770721435546875,2,3.2969878,False,-49.216591514872356
6087,1.0158448219299316,5,2.877304,False,1.108667129443819
6088,1.2683942317962646,6,17.748741,False,-15.553342396265776
6089,1.6324234008789062,8,11.832043,False,-11.987537686922833
6090,0.8251733779907227,4,1.6391835,False,-23.64059297819848
6091,3.724398136138916,18,4.3886986,False,-4.44812849531654
6092,2.963890314102173,14,5.945604,False,-6.841546803578224
6093,1.6642441749572754,8,5.4469466,False,-11.792440804425006
6094,2.4568257331848145,12,8.310466,False,-6.794106557808221
6095,1.4600706100463867,7,4.56573,False,-13.590661103544877
6096,1.8509302139282227,9,3.8566754,False,-10.785665597398584
6097,1.0488030910491943,5,11.294073,False,1.041867517898217
6098,1.0169200897216797,5,13.962338,False,-19.956500935229894
6099,2.8674476146698,14,4.0791607,False,-7.091862897580289
6100,3.6313724517822266,17,4.189477,False,-5.066541365531888
6101,1.8941538333892822,9,9.843629,False,-11.151708247468523
6102,2.0534250736236572,10,6.3827834,False,-9.332996967921774
6103,3.2731573581695557,16,5.180812,False,-6.305832266807556
6104,7.2423624992370605,35,9.899031,False,-2.378577519840341
6105,0.8298251628875732,4,8.158746,False,-24.12285327911377
6106,2.2787680625915527,11,2.242776,False,-8.20794802008121
6107,2.050891399383545,10,8.706695,False,-9.515831471966536
6108,1.0516290664672852,5,9.413232,False,1.4439987030180106
6109,4.092318058013916,20,1.7621192,False,-4.79746427745974
6110,0.4091968536376953,2,2.799416,False,-51.04984824888508
6111,6.951393127441406,34,5.68247,False,-2.134372040437642
6112,1.6648674011230469,8,14.984866,False,-11.865233775395698
6113,1.0748481750488281,5,4.412086,False,-0.6120090805400196
6114,3.882715940475464,19,8.992477,False,-4.8779783605293625
6115,3.7527647018432617,18,5.6885,False,-5.5014408491602325
6116,1.2704901695251465,6,6.7389255,False,-16.656764204818177
6117,5.942103624343872,29,1.8706659,False,-2.5478662160601937
6118,1.9190998077392578,9,14.704543,False,-9.961588526489281
6119,0.20242762565612793,1,11.785258,False,-100.0
6120,0.208998441696167,1,10.502267,False,-100.0
6121,1.0174586772918701,5,7.8276196,False,-18.613222627922106
6122,6.133633375167847,29,5.2615743,False,-2.5442108480817995
6123,0.6348574161529541,3,3.6018906,False,-33.272802660928356
6124,1.899170160293579,9,6.858494,False,-11.22942674935883
6125,1.037306785583496,5,5.55058,False,-1.0957880346631839
6126,1.0344111919403076,5,6.544491,False,-18.457685928719606
6127,3.302919864654541,16,7.713097,False,-6.153046661702656
6128,1.0341455936431885,5,5.1662736,False,0.4996411715604069
6129,0.8178901672363281,4,10.596082,False,-25.804909873967432
6130,0.20493316650390625,1,18.796041,False,-100.0
6131,4.751451730728149,23,4.53602,False,-3.106586192428319
6132,2.0506787300109863,10,3.933666,False,-10.47673157853255
6133,1.0435163974761963,5,13.196377,False,1.0902139663156105
6134,3.520202398300171,17,4.2952714,False,-4.6494059675285895
6135,0.40898656845092773,2,14.805579,False,-50.134281059209
6136,1.0463001728057861,5,5.74519,False,0.5602584353338557
6137,1.8738901615142822,9,22.149996,False,-10.92936485168737
6138,4.793491363525391,23,9.456809,False,-3.3313070035361267
6139,0.20181941986083984,1,4.410955,False,-100.0
6140,1.6462175846099854,8,4.6730943,False,-12.83820884595184
6141,1.2249376773834229,6,3.84361,False,-14.782168377643899
6142,1.4322068691253662,7,4.046648,False,-14.968604644496452
6143,1.4308722019195557,7,7.5586524,False,-14.66332260791474
6144,1.2806942462921143,6,3.613295,False,-15.971643389485097
6145,1.4521913528442383,7,7.7982683,False,-12.670906589194008
6146,14.195387601852417,69,7.224023,False,-1.3431522120600161
6147,2.652827024459839,13,3.5174465,False,-7.4743946208970815
6148,1.2235348224639893,6,2.4966586,False,-15.854680036382087
6149,1.0144214630126953,5,0.98296833,False,1.801898390327254
6150,1.0350086688995361,5,1.8033111,False,-0.06136068740146357
6151,1.4945216178894043,7,9.861785,False,-12.330528426530114
6152,1.2226452827453613,6,5.1430874,False,-16.416035389136386
6153,1.2317023277282715,6,6.812026,False,-17.07293198495533
6154,0.41362667083740234,2,11.05191,False,-50.60548157581036
6155,0.2018594741821289,1,6.6913967,False,-100.0
6156,0.40851664543151855,2,9.400987,False,-50.40488874235773
6157,1.419621229171753,7,2.6498523,False,-13.305814953413416
6158,3.931006669998169,19,7.124886,False,-5.305450178147993
6159,2.7085816860198975,13,19.704306,False,-7.346114449294902
6160,0.20169687271118164,1,13.195945,False,-100.0
6161,1.0631701946258545,5,17.614506,False,-18.83449493905731
6162,0.40743160247802734,2,7.449468,False,-48.75162601470947
6163,1.0395987033843994,5,12.790868,False,-0.27997480226779314
6164,1.023735761642456,5,8.255534,False,-0.436604151451877
6165,1.4846336841583252,7,1.3613437,False,-14.297409454839087
6166,2.297013759613037,11,8.721579,False,-9.062252614384844
6167,16.20061206817627,79,1.1614906,False,-1.1965716172648855
6168,1.022322416305542,5,11.316747,False,-17.696800422110524
6169,0.416790246963501,2,6.4195747,False,-50.55449008254454
6170,0.20033955574035645,1,6.579322,False,-100.0
6171,0.6038351058959961,3,7.4727855,False,-33.26083489204982
6172,1.0106117725372314,5,12.016047,False,-20.19743863978853
6173,1.2403788566589355,6,2.1888378,False,-16.440569327860512
6174,0.2095799446105957,1,7.50716,False,-100.0
6175,1.0207080841064453,5,18.102745,False,-0.059295654296875
6176,0.2012462615966797,1,9.893211,False,-100.0
6177,9.689587831497192,47,3.0470304,False,-0.5418583091126822
6178,0.20097899436950684,1,15.544319,False,-100.0
6179,1.0120124816894531,5,13.085481,False,-0.7850895881964732
6180,6.307582139968872,30,10.211223,False,-3.0810546563122587
6181,4.706062316894531,23,4.055568,False,-3.786252269890672
6182,0.8069114685058594,4,10.816124,False,-24.666276165444366
6183,1.2150046825408936,6,6.981128,False,-16.601258454011486
6184,1.4510066509246826,7,4.8620014,False,-13.328422661673999
6185,1.0142676830291748,5,8.371739,False,0.38602586373287123
6186,0.4048929214477539,2,7.9976296,False,-49.93921046552626
6187,2.0730936527252197,10,18.302576,False,-9.604814273866257
6188,2.0574135780334473,10,3.3156555,False,-10.311131986730455
6189,1.4700570106506348,7,3.4632921,False,-14.289313466778623
6190,6.072216749191284,29,5.2960863,False,-2.92894688666325
6191,1.2560951709747314,6,8.455473,False,-15.670194625854492
6192,1.4175763130187988,7,10.784505,False,-13.114481373983992
6193,2.25105357170105,11,3.8980608,False,-9.206217425395508
6194,0.40559816360473633,2,4.698796,False,-49.977667130838256
6195,0.400799036026001,2,6.1885333,False,-50.335435395142895
6196,0.4073605537414551,2,13.25,False,-49.90719774304911
6197,0.80538010597229,4,6.597623,False,-24.90188768101723
6198,0.40223145484924316,2,10.435047,False,-50.27596103430196
6199,7.962704420089722,39,4.193125,False,-2.0151468715977
6200,0.8074116706848145,4,5.297594,False,-25.20822921872397
6201,1.2151198387145996,6,6.0545273,False,-15.273739365758345
6202,6.554594993591309,32,8.329965,False,-2.494590654958912
6203,0.4123508930206299,2,9.747156,False,-50.203338823481566
6204,2.4742205142974854,12,6.112345,False,-8.56718691419608
6205,2.9572176933288574,14,4.738801,False,-6.3113692828587125
6206,2.6704940795898438,13,7.290237,False,-7.326339459171084
6207,1.061478853225708,5,4.845945,False,0.10321282207640223
6208,0.8110642433166504,4,3.6351283,False,-24.726181399189578
6209,2.913409948348999,14,19.978338,False,-7.151681601058876
6210,3.3800160884857178,16,7.7905416,False,-5.92389702796936
6211,1.047919511795044,5,15.70329,False,-1.8078655502907963
6212,1.022918701171875,5,14.281512,False,-19.806110295543313
6213,0.2063579559326172,1,13.862121,False,-100.0
6214,8.879602432250977,42,0.5070983,False,-1.7907960051232001
6215,2.4559221267700195,12,2.5908172,False,-7.626691460609436
6216,1.0115704536437988,5,8.501003,False,-0.37893141341417047
6217,1.6204643249511719,8,2.4178047,False,-12.791476884198934
6218,1.42807936668396,7,17.67612,False,-14.21332261969077
6219,0.4043309688568115,2,3.1314738,False,-49.37552834106066
6220,1.0688745975494385,5,5.59787,False,-3.5213429921797483
6221,1.011626958847046,5,3.5140564,False,-1.0193972130277218
6222,1.056166648864746,5,22.770515,False,-0.37436914640754254
6223,1.0358810424804688,5,2.3332255,False,-1.3916012817891215
6224,1.472719669342041,7,6.869657,False,-14.50938979877868
6225,0.40840744972229004,2,20.204288,False,-50.0
6226,11.73271918296814,56,11.826137,False,-1.6388603073942465
6227,1.6507799625396729,8,7.5327573,False,-11.776069875254587
6228,19.700610876083374,95,0.29621828,True,-0.9821350613690603
6229,1.0140068531036377,5,6.079913,False,-1.1067747861829758
6230,2.0810134410858154,10,3.190455,False,-9.294735085714617
6231,1.0182170867919922,5,7.3688555,False,-0.16262977439038478
6232,1.2307515144348145,6,4.866204,False,-16.83011643753052
6233,0.8337225914001465,4,7.929928,False,-24.775605394545718
6234,4.339093923568726,21,8.232854,False,-4.5462283129573375
6235,2.036797046661377,10,3.5821614,False,-10.0
6236,3.2565274238586426,16,3.0838406,False,-6.2166671304283305
6237,0.403026819229126,2,10.088731,False,-50.0
6238,1.0167109966278076,5,8.092489,False,-1.3846813489796772
6239,1.0464715957641602,5,5.958188,False,-19.526713371276855
