# =*= AGENT TRAINING =*=
#
# = TRAINING PARAMETERS =
#  * Agent type: reactive
#  * Dataset used: matterport
#  * Training length: 15000 episodes
#  * Date / hour: 2021-08-26_22:02:20
# = ADDITIONAL PARAMETERS =
#  * reward_method: contour
#  * prioritized: False
#  * collisions: True
#
# = EPISODE TRAINING RESULTS

episode,time_taken,actions_taken,initial_goal_distance,final_goal_distance,distance_travelled,successful,average_reward
81,0.547107458114624,4,14.887628,14.887628,0.0,False,-25.1875
82,0.5420150756835938,4,12.452408,12.452408,0.0,False,-25.1875
83,0.273205041885376,2,5.8565264,5.8565264,0.0,False,-49.98871905254373
84,0.13657474517822266,1,14.211092,14.142735,0.06835747,False,-100.0
85,0.2712385654449463,2,11.158699,11.143212,0.015486717,False,-49.350664138793945
86,0.9551196098327637,7,7.9999905,7.9999905,0.0,False,-14.5
87,0.5406894683837891,4,8.035193,7.648615,0.38657856,False,-19.48203064482982
88,0.5417895317077637,4,4.4724007,4.4724007,0.0,False,-25.94711645180226
89,0.13644671440124512,1,9.236955,9.236955,0.0,False,-100.0
90,0.2713735103607178,2,19.79999,19.79999,0.0,False,-50.51313406875249
91,0.27021217346191406,2,11.385473,11.385473,0.0,False,-50.504234881883804
92,0.14014196395874023,1,7.032397,7.032397,0.0,False,-100.0
93,1.0778369903564453,8,13.672612,12.67547,0.99714184,False,-7.59375
94,1.7467148303985596,13,6.318274,7.5784454,-1.2601714,False,-17.61670318016639
95,0.8119468688964844,6,19.679972,19.60071,0.07926178,False,-17.054007988267813
96,0.13573884963989258,1,24.657843,24.657843,0.0,False,-100.0
97,0.6774787902832031,5,9.872228,9.872228,0.0,False,-20.2
98,0.13620495796203613,1,5.910417,5.910417,0.0,False,-100.0
99,0.4034762382507324,3,21.833956,22.057299,-0.2233429,False,-40.94476318359375
100,0.40640974044799805,3,21.310373,21.069971,0.24040222,False,-29.851055925354103
101,0.5404505729675293,4,24.675306,24.697655,-0.022348404,False,-26.794377559918644
102,0.13611674308776855,1,17.33445,17.33445,0.0,False,-100.0
103,1.7657678127288818,13,21.53756,22.26489,-0.72733116,False,-14.085645100463633
104,0.9440581798553467,7,24.190308,24.337416,-0.14710808,False,-17.074127410802507
105,0.40421390533447266,3,4.70802,4.6126237,0.09539652,False,-30.32011604309082
106,1.4840025901794434,11,15.64071,16.348816,-0.70810604,False,-15.382573818128487
107,0.2716853618621826,2,16.169537,16.169537,0.0,False,-50.198233498779814
108,0.6746206283569336,5,22.00552,21.560196,0.44532394,False,-16.1
109,0.9478869438171387,7,13.615667,13.838416,-0.22274876,False,-17.148384979646803
110,0.1358177661895752,1,20.606527,20.606527,0.0,False,-100.0
111,0.13712191581726074,1,25.133316,25.133316,0.0,False,-100.0
112,0.9464452266693115,7,19.374132,19.68024,-0.30610847,False,-18.87297821044922
113,0.1374340057373047,1,19.23588,19.23588,0.0,False,-100.0
114,0.27071285247802734,2,11.86463,11.927423,-0.06279278,False,-53.837655875238625
115,0.13944149017333984,1,6.03912,6.03912,0.0,False,-100.0
116,1.7522008419036865,13,13.772896,13.640471,0.13242435,False,-7.257209055788578
117,0.27313947677612305,2,7.2319894,7.47336,-0.24137068,False,-64.8659150278811
118,0.13693809509277344,1,9.893643,9.893643,0.0,False,-100.0
119,0.809105396270752,6,22.101582,22.226372,-0.12479019,False,-24.10794570746134
120,0.13776135444641113,1,20.788164,20.788164,0.0,False,-100.0
121,0.6764538288116455,5,15.122878,15.510682,-0.38780403,False,-28.05207202661204
122,0.27196550369262695,2,23.6217,23.550247,0.071453094,False,-45.964423540020334
123,0.4076249599456787,3,13.115493,12.9074135,0.20807934,False,-30.479391360994367
124,0.1358935832977295,1,10.076181,10.076181,0.0,False,-100.0
125,0.1355900764465332,1,6.9519167,6.9519167,0.0,False,-100.0
126,0.40466952323913574,3,12.083887,12.325406,-0.24151897,False,-41.98594057808631
127,0.4049711227416992,3,22.508049,22.508049,0.0,False,-32.49376345179386
128,0.4090547561645508,3,8.960458,8.8780365,0.0824213,False,-33.5
129,0.13605427742004395,1,26.029793,26.029793,0.0,False,-100.0
130,0.9438416957855225,7,7.275596,7.762105,-0.48650885,False,-21.244966186395214
131,1.2129607200622559,9,8.763192,8.345035,0.41815758,False,-9.386845574049984
132,1.083669900894165,8,6.2832923,5.7954574,0.48783493,False,-9.277541692487176
133,0.6756634712219238,5,11.193889,10.970389,0.2234993,False,-14.50153452685422
134,0.9461159706115723,7,12.524281,12.722805,-0.19852448,False,-18.00880049936953
135,1.8956284523010254,14,6.707391,5.229772,1.4776187,False,-2.983186398448798
136,0.13621997833251953,1,15.486532,15.486532,0.0,False,-100.0
137,0.1357865333557129,1,8.040374,8.040374,0.0,False,-100.0
138,0.9474451541900635,7,20.439844,20.229317,0.21052742,False,-13.035714285714286
139,1.9090962409973145,13,13.385883,12.950388,0.43549538,False,-5.598861851161526
140,0.13657903671264648,1,16.487343,16.487343,0.0,False,-100.0
141,0.2751946449279785,2,19.382431,19.359842,0.02258873,False,-45.0
142,0.1365516185760498,1,11.917136,11.917136,0.0,False,-100.0
143,0.13620376586914062,1,23.818687,23.818687,0.0,False,-100.0
144,0.27198290824890137,2,10.673566,10.673566,0.0,False,-50.125
145,0.13672423362731934,1,11.215879,11.215879,0.0,False,-100.0
146,0.27500247955322266,2,10.736428,10.736428,0.0,False,-49.40693933823525
147,0.404998779296875,3,8.368416,8.368416,0.0,False,-32.84692216232702
148,1.4946458339691162,11,15.392872,15.464045,-0.071172714,False,-9.875531685114476
149,0.13611268997192383,1,22.276737,22.276737,0.0,False,-100.0
150,0.809826135635376,6,17.156704,16.922115,0.23458862,False,-14.779687096553213
151,0.13561320304870605,1,12.09671,12.09671,0.0,False,-100.0
152,0.1401207447052002,1,20.3176,20.22717,0.090429306,False,-100.0
153,0.5387723445892334,4,20.260231,20.099005,0.16122627,False,-21.51587351630718
154,0.13661813735961914,1,20.833836,20.833836,0.0,False,-100.0
155,0.40561819076538086,3,9.560189,9.560189,0.0,False,-32.74077280824773
156,0.27261972427368164,2,13.667035,13.587629,0.079405785,False,-46.15471076965332
157,0.27039623260498047,2,24.340008,24.340008,0.0,False,-49.87484460616929
158,0.27398014068603516,2,21.766855,21.646643,0.120212555,False,-50.73407802370684
159,0.6769943237304688,5,15.058267,15.073175,-0.014908791,False,-20.498175811767577
160,0.5422842502593994,4,10.3566265,10.61117,-0.2545433,False,-36.01345587968319
161,0.27132606506347656,2,6.65764,6.65764,0.0,False,-45.0
162,0.6766579151153564,5,15.102616,14.862203,0.24041367,False,-18.808542046446245
163,0.4042050838470459,3,8.249139,8.65196,-0.40282154,False,-48.16650521623577
164,0.13509488105773926,1,19.66145,19.66145,0.0,False,-100.0
165,0.5410606861114502,4,6.6622925,6.539765,0.1225276,False,-22.45026280474167
166,0.4068427085876465,3,13.604169,13.604169,0.0,False,-34.40230179922863
167,0.1357412338256836,1,10.616144,10.616144,0.0,False,-100.0
168,0.4061722755432129,3,12.484836,12.283911,0.20092487,False,-30.562040441176503
169,0.13577675819396973,1,24.476917,24.476917,0.0,False,-100.0
170,0.9428372383117676,7,20.278559,20.563492,-0.2849331,False,-17.4982263142819
171,0.1354982852935791,1,8.562093,8.562093,0.0,False,-100.0
172,0.13572359085083008,1,16.703562,16.703562,0.0,False,-100.0
173,0.13580679893493652,1,14.524962,14.418238,0.10672474,False,-100.0
174,0.27057337760925293,2,19.776152,19.776152,0.0,False,-50.364978497926586
175,0.2753138542175293,2,17.241459,17.354424,-0.11296463,False,-46.895706797433604
176,0.13677453994750977,1,9.886852,9.886852,0.0,False,-100.0
177,0.13727045059204102,1,10.673448,10.673448,0.0,False,-100.0
178,0.6773710250854492,5,7.6158233,6.674835,0.94098806,False,-12.0
179,1.2191977500915527,9,11.07903,11.770014,-0.6909838,False,-19.262878865505627
180,0.5407319068908691,4,10.346147,11.051467,-0.70532036,False,-42.82050895690918
181,0.27120399475097656,2,7.820781,7.820781,0.0,False,-48.96406128965964
182,0.4093899726867676,3,14.895729,15.017772,-0.122042656,False,-39.53552459218016
183,0.27050113677978516,2,20.792374,20.792374,0.0,False,-50.47575598046751
184,0.8101699352264404,6,8.239834,7.595816,0.6440177,False,-11.77279357600323
185,0.2715489864349365,2,10.008383,10.008383,0.0,False,-50.125
186,0.13572096824645996,1,16.736618,16.736618,0.0,False,-100.0
187,0.4080984592437744,3,12.980936,13.0226555,-0.041719437,False,-37.0070047162914
188,0.4052886962890625,3,25.677376,25.491686,0.18568993,False,-29.69138550942762
189,0.13577580451965332,1,17.632542,17.632542,0.0,False,-100.0
190,0.1356351375579834,1,21.250652,21.250652,0.0,False,-100.0
191,0.27253103256225586,2,23.276947,23.276947,0.0,False,-50.545360821827444
192,0.8092136383056641,6,19.12362,19.332148,-0.20852852,False,-21.04872911815907
193,0.1360161304473877,1,19.258488,19.258488,0.0,False,-100.0
194,0.27053356170654297,2,17.41993,17.41993,0.0,False,-47.351167228830036
195,1.353342056274414,10,17.98775,18.337725,-0.3499756,False,-13.1898541069226
196,0.40851545333862305,3,9.2049885,9.2049885,0.0,False,-33.5
197,0.6740269660949707,5,15.273998,15.509049,-0.23505116,False,-24.79458307827631
198,0.13763070106506348,1,19.741297,19.741297,0.0,False,-100.0
199,0.2721130847930908,2,6.5276327,6.5276327,0.0,False,-50.125
200,0.40491271018981934,3,16.955883,16.706007,0.24987602,False,-30.083333333333332
201,0.5426309108734131,4,21.482386,21.700066,-0.21767998,False,-36.69374673522907
202,0.8097629547119141,6,16.546717,16.823004,-0.27628708,False,-27.514380156910608
203,0.27385902404785156,2,17.361872,17.361872,0.0,False,-49.37408269193179
204,0.6754119396209717,5,10.4325285,10.676451,-0.24392223,False,-25.20859448274009
205,0.9461045265197754,7,20.847551,20.36118,0.486372,False,-11.671278397290475
206,0.6784241199493408,5,10.943916,10.943916,0.0,False,-24.133186244458464
207,1.482947826385498,11,12.239886,12.146972,0.09291458,False,-8.604060290331518
208,0.13577675819396973,1,9.03189,9.03189,0.0,False,-100.0
209,1.7538416385650635,13,21.77789,22.34133,-0.5634403,False,-12.460915450207512
210,0.8137085437774658,6,5.4680367,5.965869,-0.4978323,False,-24.534919631843934
211,0.13579463958740234,1,15.800235,15.800235,0.0,False,-100.0
212,0.2698979377746582,2,10.851601,10.851601,0.0,False,-50.125
213,1.4848659038543701,11,14.217694,14.217694,0.0,False,-10.496874775775309
214,0.40680813789367676,3,7.307657,7.307657,0.0,False,-35.032480014065605
215,0.1377124786376953,1,17.967543,17.967543,0.0,False,-100.0
216,0.2716221809387207,2,8.8124275,8.8124275,0.0,False,-49.09703736027416
217,0.4054677486419678,3,17.205736,17.205736,0.0,False,-31.85223569060122
218,0.40651965141296387,3,18.327412,18.327412,0.0,False,-38.54923934454541
219,0.27130866050720215,2,21.84912,21.660997,0.1881218,False,-45.0
220,0.13702726364135742,1,10.472424,10.472424,0.0,False,-100.0
221,0.6768167018890381,5,21.481045,20.744171,0.7368736,False,-13.921399255001507
222,0.8090372085571289,6,6.0703497,6.0553303,0.015019417,False,-16.6246763865153
223,0.6537494659423828,5,16.22132,15.978625,0.2426939,False,-27.849524258505788
224,0.2608034610748291,2,9.63378,9.63303,0.000749588,False,-50.087520599365234
225,0.26396942138671875,2,13.00155,12.544976,0.4565735,False,-45.0
226,1.7738456726074219,13,21.582706,21.541306,0.04140091,False,-8.10572740960816
227,0.677544116973877,5,15.606665,15.764245,-0.15758038,False,-23.351607513427734
228,0.5528676509857178,4,4.530639,4.4173217,0.11331749,False,-24.157343368210448
229,1.3578312397003174,10,8.079203,7.635968,0.44323444,False,-8.489947333836744
230,0.5422708988189697,4,2.2405806,2.2405806,0.0,False,-25.1875
231,0.5401027202606201,4,14.383055,14.500568,-0.11751366,False,-28.125341415405273
232,1.0796561241149902,8,12.806498,13.500681,-0.69418335,False,-21.396041870117188
233,1.2208280563354492,9,7.96051,8.22966,-0.26915026,False,-14.565410253929258
234,0.40811896324157715,3,18.355774,18.314743,0.041030884,False,-32.54642468942264
235,0.2716643810272217,2,10.481678,10.481678,0.0,False,-45.0
236,0.8129711151123047,6,20.477135,20.959694,-0.4825592,False,-26.405044782506064
237,1.0890882015228271,8,6.2099514,5.0066886,1.2032628,False,-6.301015963665122
238,2.436819076538086,18,17.570715,17.893166,-0.32245064,False,-7.717748131817062
239,0.4058570861816406,3,10.703554,11.122766,-0.4192114,False,-45.514549983641245
240,0.27702856063842773,2,10.056875,10.056875,0.0,False,-49.67851607607378
241,0.13725924491882324,1,6.0884023,6.0884023,0.0,False,-100.0
242,0.13619256019592285,1,18.16853,18.16853,0.0,False,-100.0
243,0.8157484531402588,6,8.932148,8.0043125,0.92783546,False,-10.299757545051667
244,0.4062154293060303,3,10.210165,10.4586315,-0.24846649,False,-43.550533847009774
245,0.9496777057647705,7,5.5045114,5.5757074,-0.07119608,False,-15.517086846487862
246,0.405942440032959,3,10.981885,10.981885,0.0,False,-33.5
247,0.2722177505493164,2,4.6023993,4.3628507,0.23954868,False,-45.0
248,0.41379785537719727,3,19.434174,19.059166,0.37500763,False,-29.855705648143612
249,0.27263307571411133,2,13.107816,13.107816,0.0,False,-50.125
250,0.13884568214416504,1,16.070177,16.070177,0.0,False,-100.0
251,0.27382397651672363,2,21.527767,21.527767,0.0,False,-48.673334376602725
252,1.7558891773223877,13,20.389217,19.721008,0.6682091,False,-4.769230769230769
253,0.2711606025695801,2,25.96202,25.96202,0.0,False,-50.125
254,0.8164703845977783,6,12.781324,12.489806,0.2915182,False,-14.03448316657087
255,0.2710082530975342,2,14.682061,14.90943,-0.22736835,False,-64.54381849474066
256,0.4058835506439209,3,11.767588,11.945188,-0.1775999,False,-39.419996897379555
257,0.13819336891174316,1,21.708605,21.708605,0.0,False,-100.0
258,0.13666009902954102,1,13.934537,13.934537,0.0,False,-100.0
259,0.27377796173095703,2,13.589662,13.432086,0.1575756,False,-50.556823180498554
260,0.4053013324737549,3,15.909487,15.909487,0.0,False,-33.5
261,0.5490190982818604,4,9.3177595,9.666255,-0.34849548,False,-34.98861576660559
262,0.2726724147796631,2,12.5488,12.669844,-0.121043205,False,-56.64242920542904
263,0.2724018096923828,2,16.511515,16.383345,0.12817001,False,-47.35310893517533
264,1.221940279006958,9,7.604533,7.143853,0.46068,False,-8.969303540277224
265,0.41022443771362305,3,15.512527,15.512527,0.0,False,-33.5
266,1.7565128803253174,13,14.263379,15.435593,-1.1722136,False,-16.184517238124535
267,1.2153840065002441,9,26.375118,26.86475,-0.48963165,False,-16.773685031467014
268,0.8147974014282227,6,18.266182,18.266182,0.0,False,-16.875
269,0.6791408061981201,5,14.387234,14.18406,0.20317364,False,-18.204512378982507
270,0.27205467224121094,2,10.2648735,10.505094,-0.24022007,False,-62.947467814086394
271,0.8146657943725586,6,9.211726,9.077016,0.13471031,False,-15.032499601300193
272,0.5445446968078613,4,19.776318,19.78787,-0.011552811,False,-25.476320266723633
273,0.13699722290039062,1,15.927664,15.927664,0.0,False,-100.0
274,0.13800621032714844,1,18.74075,18.507545,0.23320389,False,-100.0
275,1.0904016494750977,8,11.942003,12.31632,-0.37431717,False,-18.212033023279304
276,0.6754777431488037,5,9.100254,9.018541,0.08171272,False,-18.565745544433593
277,0.13684773445129395,1,24.990139,24.990139,0.0,False,-100.0
278,2.02490496635437,15,7.244128,6.4167075,0.8274207,False,-3.608362737879717
279,0.2730560302734375,2,14.5048895,14.5048895,0.0,False,-50.45037452777308
280,0.2701725959777832,2,8.195221,8.195221,0.0,False,-50.125
281,0.13735198974609375,1,10.61775,10.61775,0.0,False,-100.0
282,0.14159202575683594,1,25.559586,25.469103,0.09048271,False,-100.0
283,0.8134055137634277,6,12.742442,12.711062,0.0313797,False,-16.870787464083644
284,0.6768608093261719,5,17.131857,17.33557,-0.20371246,False,-24.414039023784788
285,0.13596725463867188,1,20.443352,20.443352,0.0,False,-100.0
286,0.41086363792419434,3,27.083563,27.265882,-0.18231964,False,-41.88960788509181
287,0.27125024795532227,2,8.576534,8.576534,0.0,False,-50.26128094745627
288,0.13721990585327148,1,16.236181,16.236181,0.0,False,-100.0
289,1.6226370334625244,12,10.853561,10.770806,0.08275509,False,-7.8728742599487305
290,0.13707494735717773,1,3.4408977,3.4408977,0.0,False,-100.0
291,0.4126760959625244,3,7.2144723,7.692756,-0.47828388,False,-49.87895755719467
292,0.27565455436706543,2,5.413484,5.413484,0.0,False,-48.80333838724272
293,0.4084763526916504,3,12.122476,12.122476,0.0,False,-33.5
294,0.2732062339782715,2,18.987564,18.987564,0.0,False,-49.18960378703616
295,0.8153531551361084,6,15.721625,16.216633,-0.49500751,False,-25.416851276737816
296,1.0892417430877686,8,20.25988,20.271488,-0.011608124,False,-13.148850938918542
297,0.13782215118408203,1,9.208213,9.208213,0.0,False,-100.0
298,0.137725830078125,1,15.203182,15.203182,0.0,False,-100.0
299,1.096090316772461,8,13.582114,13.582114,0.0,False,-12.177605585137826
300,0.40973758697509766,3,7.227058,7.0315714,0.19548655,False,-30.083333333333332
301,0.13861322402954102,1,5.9472933,5.9472933,0.0,False,-100.0
302,0.2748861312866211,2,5.5478797,5.461871,0.08600855,False,-52.713510652967784
303,0.2740213871002197,2,13.712536,13.712536,0.0,False,-49.43675976629606
304,0.5466649532318115,4,10.060174,9.892611,0.16756344,False,-22.372180898471896
305,0.13637638092041016,1,10.518913,10.518913,0.0,False,-100.0
306,0.6825003623962402,5,21.855885,21.60589,0.24999428,False,-16.1
307,0.40888333320617676,3,7.4477816,7.207287,0.24049473,False,-30.083333333333332
308,0.13788533210754395,1,3.738617,3.738617,0.0,False,-100.0
309,0.1374051570892334,1,15.235672,15.235672,0.0,False,-100.0
310,0.27794790267944336,2,20.762085,20.859926,-0.09784126,False,-48.96197369182801
311,0.6821057796478271,5,24.031708,24.031708,0.0,False,-20.518152791307056
312,0.27573156356811523,2,10.974156,11.211785,-0.23762894,False,-62.31099287832956
313,0.4101228713989258,3,8.9633255,8.76844,0.19488525,False,-30.47528115723901
314,0.27332353591918945,2,11.113339,10.863747,0.24959278,False,-45.0
315,0.6800334453582764,5,13.097008,13.097008,0.0,False,-19.735624515863854
316,0.1363811492919922,1,5.1409464,5.1409464,0.0,False,-100.0
317,0.2717747688293457,2,6.990323,6.990323,0.0,False,-51.806342922218846
318,0.40913939476013184,3,16.201921,16.201921,0.0,False,-33.59085396497085
319,0.27359724044799805,2,21.423594,21.423594,0.0,False,-50.263332008625184
320,0.13712501525878906,1,12.680071,12.680071,0.0,False,-100.0
321,0.41010284423828125,3,11.146388,11.489552,-0.3431635,False,-38.03501831840981
322,1.6312212944030762,12,7.773296,6.920309,0.8529868,False,-3.437474112467195
323,0.13670682907104492,1,7.946022,7.946022,0.0,False,-100.0
324,0.13637161254882812,1,20.581133,20.581133,0.0,False,-100.0
325,2.0398991107940674,15,19.166706,19.776909,-0.6102028,False,-12.134781714462118
326,0.678748607635498,5,9.325172,9.3130245,0.012147903,False,-20.05303333032298
327,0.1368577480316162,1,23.557253,23.557253,0.0,False,-100.0
328,1.766834020614624,13,18.164213,18.069895,0.09431839,False,-7.685566218877144
329,0.13875913619995117,1,23.932875,23.932875,0.0,False,-100.0
330,0.13811802864074707,1,22.612099,22.612099,0.0,False,-100.0
331,0.2778482437133789,2,8.486234,8.486234,0.0,False,-50.125
332,0.27498650550842285,2,11.44769,11.44769,0.0,False,-50.59026894236763
333,0.13754773139953613,1,20.485195,20.485195,0.0,False,-100.0
334,0.136519193649292,1,6.0828967,6.0828967,0.0,False,-100.0
335,0.2742798328399658,2,18.912167,18.986034,-0.0738678,False,-48.443657077781154
336,0.6799368858337402,5,7.793233,8.020008,-0.22677517,False,-31.466857536458427
337,0.9523980617523193,7,15.727153,15.966808,-0.2396555,False,-19.448443269905738
338,0.13654804229736328,1,19.204388,19.204388,0.0,False,-100.0
339,0.6768879890441895,5,19.397392,19.397392,0.0,False,-18.205332803449984
340,0.13597822189331055,1,17.094107,17.094107,0.0,False,-100.0
341,0.27260851860046387,2,2.663151,2.663151,0.0,False,-50.125
342,0.13705754280090332,1,22.62608,22.62608,0.0,False,-100.0
343,0.13974905014038086,1,12.3295555,12.3295555,0.0,False,-100.0
344,0.410733699798584,3,25.85625,25.36172,0.49453163,False,-26.666666666666668
345,0.13731813430786133,1,2.935022,2.935022,0.0,False,-100.0
346,0.8168861865997314,6,8.166562,8.483967,-0.31740475,False,-20.68908349570027
347,0.27429747581481934,2,10.048423,10.048423,0.0,False,-49.382595982888915
348,0.13691163063049316,1,15.004343,15.004343,0.0,False,-100.0
349,0.2766084671020508,2,14.422711,14.263364,0.15934753,False,-51.22316601279931
350,0.5483856201171875,4,11.8307495,11.581097,0.24965286,False,-23.06281437725778
351,0.27141356468200684,2,9.806362,9.806362,0.0,False,-50.125
352,0.2734870910644531,2,16.652136,16.652136,0.0,False,-50.125
353,0.14119243621826172,1,3.974356,3.974356,0.0,False,-100.0
354,0.4063124656677246,3,6.5319877,7.0319343,-0.4999466,False,-50.25574043958022
